"INDEX","KEYVALUE","LABEL","RED","GREEN","BLUE","ALPHA","HEMISPHERE","NETWORK","NETWORKKEY","NETWORKSORTEDORDER","GLASSERLABELNAME","rsfa_diff_beta","rsfa_diff_t","rsfa_diff_para_p","rsfa_diff_para_q","rsfa_diff_beta_parasig","parcel_hc_mean","parcel_hc_sd","parcel_pt_mean","parcel_pt_sd"
444,2210,"Visual2-21_L-Hippocampus",100,0,255,255,"L","Visual2",2,134,NA,0.182257138830571,1.13588317105828,0.256946536758776,0.436140930006623,NA,22.7103067922263,7.38138163213085,25.1434932537429,12.9334665488833
445,2220,"Visual2-22_L-Hippocampus",100,0,255,255,"L","Visual2",2,135,NA,-0.00961054325483915,-0.0795458166571288,0.936653542912425,0.962113367397885,NA,41.3071033955344,19.0122979621953,43.2898286364277,20.6674380542297
446,2230,"Visual2-23_L-Hippocampus",100,0,255,255,"L","Visual2",2,136,NA,0.362873371805702,2.54737181136927,0.0113719262994191,0.0524830063348165,NA,20.8842851670898,7.19909574713446,24.3711969885633,10.1611529858997
447,2240,"Visual2-24_L-Hippocampus",100,0,255,255,"L","Visual2",2,137,NA,0.0997808549021276,0.809309151951356,0.419003141696342,0.590228052901937,NA,11.5832396371084,3.37011571987554,12.394224687918,4.05645149893235
448,2250,"Visual2-25_R-Hippocampus",100,0,255,255,"R","Visual2",2,148,NA,0.377490012320022,2.68683569690385,0.00763097481385262,0.0394175533550085,0.377490012320022,20.7717567218908,8.70935761727929,25.2520894645042,12.6273319572949
449,2260,"Visual2-26_R-Hippocampus",100,0,255,255,"R","Visual2",2,149,NA,0.695088034558562,3.82378819883025,0.000161003070966513,0.00296410781933221,0.695088034558562,23.2770607638756,7.57314209940666,29.5477651361628,14.8370011550368
450,2270,"Visual2-27_R-Hippocampus",100,0,255,255,"R","Visual2",2,150,NA,0.118261254411309,1.04191990127834,0.298319633159197,0.48350676435283,NA,11.2753467089847,4.14668461265403,12.0639986019237,4.18155128031041
451,2280,"Visual2-28_L-Thalamus",100,0,255,255,"L","Visual2",2,138,NA,0.464103728889913,4.00135153707289,8.00876636764021e-05,0.00207393737779562,0.464103728889913,11.564323301049,3.99746389408585,13.9004625584279,4.72172557777354
452,2290,"Visual2-29_R-Thalamus",100,0,255,255,"R","Visual2",2,151,NA,0.635045804510856,4.8933986697605,1.64939815507114e-06,0.000131585319482342,0.635045804510856,12.1246111371391,4.32915409760076,15.1484754013893,5.61396336729028
453,3010,"Somatomotor-01_R-Accumbens",0,255,255,255,"R","Somatomotor",3,205,NA,0.361403395924037,2.38794036228756,0.0175853959454258,0.0748954090675165,NA,32.8730196807724,13.3455522062382,38.947885604203,19.4423017724573
454,3020,"Somatomotor-02_L-Amygdala",0,255,255,255,"L","Somatomotor",3,192,NA,-0.0137273749232172,-0.114128782597299,0.909214952366978,0.940657544379669,NA,19.4048075209523,7.32302161069618,20.5167621335731,8.30830335926495
455,3030,"Somatomotor-03_R-Amygdala",0,255,255,255,"R","Somatomotor",3,206,NA,0.453475205125427,3.2636832530837,0.00123181639473882,0.012818031469891,0.453475205125427,17.5507500495904,5.88507196484738,21.265426262431,8.79173346261991
456,3040,"Somatomotor-04_LR-Brainstem",0,255,255,255,"LR","Somatomotor",3,218,NA,-0.0317050700746414,-0.289531259239964,0.772382465495128,0.852102132144402,NA,41.0208503352955,27.7647980322215,40.1037641748072,23.3291854696106
457,3050,"Somatomotor-05_LR-Brainstem",0,255,255,255,"LR","Somatomotor",3,219,NA,0.0471854275340489,0.385084917006057,0.700457757044062,0.810427820360043,NA,18.4910923322886,10.5368478615273,19.2613956053032,11.8736654296059
458,3060,"Somatomotor-06_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,193,NA,0.476207256609474,3.94531179026921,0.000100107112742413,0.00233929266061822,0.476207256609474,10.899665225509,4.87884656526044,13.7949495350959,5.85306442499643
459,3070,"Somatomotor-07_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,194,NA,0.358396945700497,2.70064042821889,0.00732896915183148,0.0389792581556667,0.358396945700497,21.0905167446617,8.3875896749033,24.908003425783,11.0971676562322
460,3080,"Somatomotor-08_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,195,NA,0.430537127531522,3.47387972844339,0.000591571136080381,0.00786570510566136,0.430537127531522,9.51443423261486,3.80657738465045,11.5000766227282,4.27556532877554
461,3090,"Somatomotor-09_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,196,NA,0.25486308197209,2.12234946076796,0.0346587458512514,0.116284951033638,NA,18.2959941861469,6.87884948506811,21.0458990006029,7.9505894869005
462,3100,"Somatomotor-10_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,197,NA,0.108991569067796,0.997784683903079,0.319218468700716,0.505957749507978,NA,18.7437597261153,6.62074348996769,19.9033156883455,5.99841667031788
463,3110,"Somatomotor-11_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,207,NA,0.419394696857975,3.92291723190644,0.000109366009683924,0.00233929266061822,0.419394696857975,10.6334370072017,4.68049371232226,13.3341223174646,5.27087232534
464,3120,"Somatomotor-12_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,208,NA,0.422811215804876,3.76879088253712,0.000198852155128928,0.00319917330776862,0.422811215804876,16.58197978362,6.8355126216485,20.3018038465654,7.58340402424329
465,3130,"Somatomotor-13_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,209,NA,0.470340422035951,3.92211077421086,0.000109714131819708,0.00233929266061822,0.470340422035951,9.77678562962558,3.99221732429125,12.0510003578355,4.36508438957325
466,3140,"Somatomotor-14_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,210,NA,0.252034628975971,2.21548732844472,0.0275059954452909,0.0997439632814085,NA,17.4434491677315,6.2444574223091,19.9266190621942,6.95741449617326
467,3150,"Somatomotor-15_L-Diencephalon",0,255,255,255,"L","Somatomotor",3,198,NA,0.130677257770003,1.10999407242838,0.267924304607702,0.447371280717046,NA,18.1259323950803,8.5292597964494,20.1597892163798,9.00921432119014
468,3160,"Somatomotor-16_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,199,NA,0.130270362269977,0.867808588383915,0.386219141515012,0.562592979070685,NA,18.3361129451043,5.9066799349645,20.1134822161443,9.61580800429118
469,3170,"Somatomotor-17_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,200,NA,0.170355356216339,1.43875464421103,0.151302155929132,0.303760628803207,NA,15.3008954957252,4.49153062349206,16.8402751969261,5.17746601268649
470,3180,"Somatomotor-18_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,201,NA,0.101756900515027,0.89973411009546,0.36901084400091,0.549688352681853,NA,13.0792757934666,3.92556923643143,13.961074340275,4.1318464197879
471,3190,"Somatomotor-19_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,211,NA,0.439672430088667,3.05362046198218,0.00247159069938645,0.01892537975644,0.439672430088667,14.8889251963138,4.84094103327652,17.5820331531113,7.17752254547127
472,3200,"Somatomotor-20_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,212,NA,0.257267316098291,1.91662225245119,0.0562720176118075,0.162262283715975,NA,18.7059716457181,6.44935165218492,21.2833624457505,8.6924619359733
473,3210,"Somatomotor-21_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,213,NA,0.190683779300179,1.76146867434062,0.0792164856150177,0.200297206937107,NA,17.0340093241298,6.65393692778868,18.9102415068703,6.40144562365745
474,3220,"Somatomotor-22_L-Pallidum",0,255,255,255,"L","Somatomotor",3,202,NA,0.0948539937859737,0.82717171219891,0.408822198550756,0.582409401903656,NA,13.6654735505797,4.14536896242943,14.4138716610331,4.24590602017985
475,3230,"Somatomotor-23_R-Pallidum",0,255,255,255,"R","Somatomotor",3,214,NA,0.158628156403457,1.2072449336373,0.228324966099125,0.404783520146104,NA,18.202179737299,5.98710863856726,19.924173245633,7.9849586557513
476,3240,"Somatomotor-24_R-Pallidum",0,255,255,255,"R","Somatomotor",3,215,NA,0.227216741468966,1.61483851722461,0.107436867362681,0.244112882172167,NA,16.9102814028287,6.24811730908043,18.7051729837617,8.45711141020908
477,3250,"Somatomotor-25_L-Putamen",0,255,255,255,"L","Somatomotor",3,203,NA,0.0577188771590627,0.478767161825192,0.632466300429607,0.76720614352678,NA,13.1456108952814,4.13462460535531,13.8406144414036,4.68214486926332
478,3260,"Somatomotor-26_R-Putamen",0,255,255,255,"R","Somatomotor",3,216,NA,0.243619078357774,1.87654604643829,0.0615878954741331,0.173412191962461,NA,15.0465548141833,5.12237617897925,16.6052040271061,6.14337208987618
479,3270,"Somatomotor-27_L-Thalamus",0,255,255,255,"L","Somatomotor",3,204,NA,0.206548619348879,1.79210445716477,0.0741621942190902,0.191541206652183,NA,10.2535568570088,3.32607046593973,11.0716058217823,3.34899767420192
480,3280,"Somatomotor-28_R-Thalamus",0,255,255,255,"R","Somatomotor",3,217,NA,0.311295663012408,2.56716240819449,0.0107567898488064,0.0504795758917843,NA,10.1570755676939,3.42926516015223,11.4848222879885,3.92336597850639
481,4010,"Cingulo-Opercular-01_L-Accumbens",153,0,153,255,"L","Cingulo-Opercular",4,276,NA,0.0979222490671144,0.734661921176141,0.463141102359216,0.632196409684253,NA,27.3017053374467,13.2382564422538,30.088387839347,16.7609226906007
482,4020,"Cingulo-Opercular-02_R-Accumbens",153,0,153,255,"R","Cingulo-Opercular",4,292,NA,0.205417021569654,1.72702141066058,0.0852323086522129,0.206747681747667,NA,31.2306289253275,15.1600773412059,36.4272594813761,17.7575343966833
483,4030,"Cingulo-Opercular-03_R-Accumbens",153,0,153,255,"R","Cingulo-Opercular",4,293,NA,0.0780029157906826,0.688082744060073,0.491952586953499,0.651767894500943,NA,27.1393610675815,12.9136965313325,30.1516150814893,14.4858038776169
484,4040,"Cingulo-Opercular-04_LR-Brainstem",153,0,153,255,"LR","Cingulo-Opercular",4,314,NA,-0.132220287503893,-1.1464121808344,0.252572943495782,0.429955003138905,NA,19.9378096402538,9.35732287052074,19.0988679402373,9.44042391585714
485,4050,"Cingulo-Opercular-05_R-Brainstem",153,0,153,255,"R","Cingulo-Opercular",4,294,NA,0.213193516974832,1.95145283408525,0.0519690910147706,0.156389903617154,NA,23.6673517324836,12.2957414300918,26.5732092571609,10.2220492615092
486,4060,"Cingulo-Opercular-06_L-Brainstem",153,0,153,255,"L","Cingulo-Opercular",4,277,NA,0.207761918016344,1.6025951589885,0.11011643119517,0.248053814191171,NA,22.9692718651128,8.46854178833019,25.6145510538458,10.311449514852
487,4070,"Cingulo-Opercular-07_R-Brainstem",153,0,153,255,"R","Cingulo-Opercular",4,295,NA,0.197128951138085,1.54745682399604,0.122847458571101,0.265431029916248,NA,25.6336545082974,12.4665016355102,29.3371230659061,14.7516754543124
488,4080,"Cingulo-Opercular-08_L-Caudate",153,0,153,255,"L","Cingulo-Opercular",4,278,NA,0.11689326651358,0.897656780959126,0.37011575817742,0.550192783377614,NA,12.9755154497907,3.21528378969345,13.7866225703905,4.06280336720333
489,4090,"Cingulo-Opercular-09_L-Caudate",153,0,153,255,"L","Cingulo-Opercular",4,279,NA,-0.0307493239158626,-0.226347122673676,0.821091456275422,0.880174591280117,NA,16.5239845598701,4.25557981531329,16.7001257250316,5.40209408519499
490,4100,"Cingulo-Opercular-10_R-Caudate",153,0,153,255,"R","Cingulo-Opercular",4,296,NA,-0.0289515056595428,-0.242032768926778,0.808926429434929,0.871759915527302,NA,13.1532142139484,3.67738039714054,13.4321357776491,3.82893287806503
491,4110,"Cingulo-Opercular-11_R-Caudate",153,0,153,255,"R","Cingulo-Opercular",4,297,NA,-0.04285596624343,-0.298181466945509,0.765778928800275,0.84977784064833,NA,17.8952184212023,4.56361398720656,17.9809514811722,6.20061463119699
492,4120,"Cingulo-Opercular-12_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,280,NA,0.242575944764756,2.19206370670645,0.0291724645231034,0.104208107102429,NA,23.2065736251199,14.2240651050456,27.7694010896493,13.4149146789577
493,4130,"Cingulo-Opercular-13_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,281,NA,0.147410003256968,1.34872609293428,0.1784808636604,0.341731360288446,NA,11.5918174415913,5.09761665826333,13.0348973696815,5.97327593065012
494,4140,"Cingulo-Opercular-14_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,282,NA,0.35542294712037,2.79232915008315,0.0055820539948193,0.0318438916312607,0.35542294712037,19.2549513678945,7.89321519786898,22.9678363975604,9.8346928231242
495,4150,"Cingulo-Opercular-15_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,283,NA,0.0825733252532543,0.71312946386958,0.476341076722462,0.642782381722283,NA,9.60955619488491,3.25439650339791,10.3849777726807,3.65891926216145
496,4160,"Cingulo-Opercular-16_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,298,NA,0.230009568247157,1.9977043215152,0.0466858248247664,0.14832045231939,NA,25.716011203239,16.120621477113,30.0709484708666,15.8653464473402
497,4170,"Cingulo-Opercular-17_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,299,NA,0.448472560167533,4.08440931728781,5.72726345283487e-05,0.00171340631630643,0.448472560167533,15.3167276574614,6.82867621866225,19.3074165658582,7.81247659118031
498,4180,"Cingulo-Opercular-18_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,300,NA,0.131444422320874,1.25506299687178,0.21046982005242,0.380648188407147,NA,13.5808005435127,7.38400494278548,15.407295033128,7.7188253262159
499,4190,"Cingulo-Opercular-19_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,301,NA,0.222926267755449,2.10670354357896,0.0360051243383913,0.119132162557442,NA,20.0509480059961,10.8192266156241,23.6701639504946,10.6109020387287
500,4200,"Cingulo-Opercular-20_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,302,NA,0.285649716968723,2.35005369172119,0.0194432455661986,0.0788266564082829,NA,20.2998121345591,10.4698560571896,24.397744163024,12.0486474266781
501,4210,"Cingulo-Opercular-21_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,303,NA,0.122235325858404,1.09200724301571,0.275739421074526,0.457230725938821,NA,9.5946109408294,3.37799319710072,10.5142733231191,3.66486952671127
502,4220,"Cingulo-Opercular-22_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,304,NA,0.381660937459832,3.1144399808724,0.00202794736872867,0.0173471608515499,0.381660937459832,18.7729653156385,6.47358269044599,22.0610844891435,7.74596492743918
503,4230,"Cingulo-Opercular-23_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,284,NA,0.290994986815813,2.22567025406246,0.0268076731843993,0.098203619114279,NA,19.5232397307201,7.96257208664037,22.477141549354,9.98373446701403
504,4240,"Cingulo-Opercular-24_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,285,NA,0.0750044663740562,0.623873729719664,0.53320263104145,0.686092274350826,NA,18.650412777628,7.53637617374357,19.7237647789025,8.16856981693045
505,4250,"Cingulo-Opercular-25_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,286,NA,0.260056261893816,2.05272447259656,0.0409995734433448,0.132007595212204,NA,31.7673446259482,14.7324507392233,38.3432555544584,20.530014094251
506,4260,"Cingulo-Opercular-26_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,287,NA,0.100754045777768,0.869382874912638,0.385359204026336,0.562592979070685,NA,22.6617417926991,11.0177635670105,24.7298643505352,10.7885786990031
507,4270,"Cingulo-Opercular-27_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,305,NA,0.229211284147554,1.55478679250542,0.121091239747838,0.264294609357717,NA,17.3046914710038,7.09299368854178,19.7380564122338,10.7818533465031
508,4280,"Cingulo-Opercular-28_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,306,NA,0.0493360529342521,0.425380266696219,0.670876065676798,0.796180190340398,NA,13.6267038593726,5.00786433028443,14.5116863237192,5.62657642989053
509,4290,"Cingulo-Opercular-29_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,307,NA,0.150001915264399,1.18244655511169,0.238000479301023,0.416351193930878,NA,37.8406512397011,21.9867930075008,45.0534663018937,30.706980560903
510,4300,"Cingulo-Opercular-30_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,308,NA,0.536310465623555,4.08866007246498,5.62899096947553e-05,0.00171340631630643,0.536310465623555,24.7536835739043,13.5692612828629,34.2411677415374,19.0533156742361
511,4310,"Cingulo-Opercular-31_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,309,NA,0.299760357582002,2.1496458578526,0.0324131929697855,0.110822250249076,NA,19.9748738352475,7.32189897942585,22.6363569715525,9.59325888623858
512,4320,"Cingulo-Opercular-32_L-Pallidum",153,0,153,255,"L","Cingulo-Opercular",4,288,NA,0.215118699458889,1.8208178192354,0.0696685617417994,0.184583126681225,NA,7.99855180383329,2.54754690354133,8.73851766795494,3.02238014782911
513,4330,"Cingulo-Opercular-33_R-Pallidum",153,0,153,255,"R","Cingulo-Opercular",4,310,NA,0.0688958699045749,0.725937609532114,0.468464494430787,0.637040732957017,NA,8.74226521743057,3.30392216697426,9.27930903618582,3.07048968021766
514,4340,"Cingulo-Opercular-34_L-Putamen",153,0,153,255,"L","Cingulo-Opercular",4,289,NA,-0.0541480192658416,-0.454259595426666,0.649982972502866,0.779111476222133,NA,10.5638158133865,3.02042197685999,10.5926095193082,3.25738503615355
515,4350,"Cingulo-Opercular-35_R-Putamen",153,0,153,255,"R","Cingulo-Opercular",4,311,NA,0.000616988326794487,0.00504612711326839,0.995977271597914,0.995977271597914,NA,10.4711515135402,3.06179028982994,10.7786318978048,3.59568927326228
516,4360,"Cingulo-Opercular-36_L-Thalamus",153,0,153,255,"L","Cingulo-Opercular",4,290,NA,0.21875615518945,1.70741748161652,0.0888184571117558,0.212572174020802,NA,11.6695934039921,4.07861185125967,12.5588786487734,4.61712647813219
517,4370,"Cingulo-Opercular-37_L-Thalamus",153,0,153,255,"L","Cingulo-Opercular",4,291,NA,-0.0690787463949878,-0.619817765983638,0.535866144507013,0.686413623714041,NA,17.2410024875833,5.8549609578076,17.3558886823831,5.3668421335136
518,4380,"Cingulo-Opercular-38_R-Thalamus",153,0,153,255,"R","Cingulo-Opercular",4,312,NA,0.173141359182903,1.41998231451217,0.156690658142468,0.311926576157814,NA,12.1331312896006,4.57389484814493,12.9133822123043,4.79539552941378
519,4390,"Cingulo-Opercular-39_R-Thalamus",153,0,153,255,"R","Cingulo-Opercular",4,313,NA,0.00511977952697626,0.0437757199342465,0.965113411474082,0.980129320280609,NA,19.5136671573951,6.69701260508656,20.1496804863455,6.77664193550503
520,5010,"Dorsal-Attention-01_L-Amygdala",0,255,0,255,"L","Dorsal-Attention",5,338,NA,0.28669143110509,2.18531085128814,0.02966882855204,0.105456529209726,NA,19.8722232110464,5.87806561394056,22.6369531061937,7.95585334690674
521,5020,"Dorsal-Attention-02_R-Brainstem",0,255,0,255,"R","Dorsal-Attention",5,351,NA,0.170398185835909,1.31182500081133,0.19062028203893,0.354573477989512,NA,48.0077233360921,30.9006860441174,53.5270474316407,36.3215510568915
522,5030,"Dorsal-Attention-03_L-Brainstem",0,255,0,255,"L","Dorsal-Attention",5,339,NA,0.150276233619787,1.23426814826411,0.218105701180534,0.391657603647362,NA,53.3522824266849,34.9518746704705,58.0524980111879,37.6192372132348
523,5040,"Dorsal-Attention-04_L-Brainstem",0,255,0,255,"L","Dorsal-Attention",5,340,NA,0.129781326770806,1.02498383540377,0.306227977665009,0.489704628172858,NA,36.4927129872168,19.7564937210414,39.5690161724338,23.6231834786553
524,5050,"Dorsal-Attention-05_R-Brainstem",0,255,0,255,"R","Dorsal-Attention",5,352,NA,0.173216795579004,1.51870665662406,0.12992953280057,0.276004155475768,NA,32.4714994722414,18.6972112565719,36.5227783788233,18.447571303563
525,5060,"Dorsal-Attention-06_L-Brainstem",0,255,0,255,"L","Dorsal-Attention",5,341,NA,0.101576814787163,0.736965017630567,0.461741476872306,0.631486438846315,NA,14.76481422544,7.05958120572452,16.0782464150798,9.42196756218659
526,5070,"Dorsal-Attention-07_R-Brainstem",0,255,0,255,"R","Dorsal-Attention",5,353,NA,0.257340572229654,2.25152222131576,0.0251035281308619,0.094189396208379,NA,16.2377564309001,10.2103052051437,19.441870354731,10.319316466906
527,5080,"Dorsal-Attention-08_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,342,NA,0.133230300531676,1.14744969592695,0.252144814823049,0.429955003138905,NA,16.8154762070894,8.43564978058451,18.2636238386694,8.68168663998076
528,5090,"Dorsal-Attention-09_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,343,NA,0.157681506073663,1.39925373572554,0.162809281266874,0.317655065080477,NA,14.6819828854656,6.51767040005637,16.3754222513169,7.68279545888261
529,5100,"Dorsal-Attention-10_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,344,NA,0.0727629754712653,0.678023244300987,0.49829944348081,0.653808319812442,NA,10.8438162003333,5.25017043466492,11.9796157311123,5.38960816899846
530,5110,"Dorsal-Attention-11_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,345,NA,0.277663958692328,2.6601675353439,0.00824633162833844,0.0416962402052605,0.277663958692328,16.6991488365999,7.83804539878229,19.9093369248587,8.50327225268097
531,5120,"Dorsal-Attention-12_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,346,NA,0.0475938191693332,0.428341851278043,0.668721312595053,0.794936924574914,NA,14.0808110346554,5.87197004487984,14.9563173818486,5.6471374004664
532,5130,"Dorsal-Attention-13_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,347,NA,0.203547882466402,1.70893568450204,0.0885364349457159,0.212572174020802,NA,16.3286042110978,6.37078024116556,18.4481764048084,7.02196585283508
533,5140,"Dorsal-Attention-14_L-Cerebellum",0,255,0,255,"L","Dorsal-Attention",5,348,NA,0.00699586662512332,0.0612832086215063,0.951176022373297,0.973282610658765,NA,29.9975636867036,15.9869652599148,32.6718039952854,18.7673732412845
534,5150,"Dorsal-Attention-15_R-Cerebellum",0,255,0,255,"R","Dorsal-Attention",5,354,NA,0.110318227971236,1.04670843828941,0.296108697934406,0.482099875548534,NA,9.94826679829808,4.22024878123844,11.0969594576296,4.71931483287587
535,5160,"Dorsal-Attention-16_R-Cerebellum",0,255,0,255,"R","Dorsal-Attention",5,355,NA,0.272213207472624,2.37981278644826,0.0179702175084461,0.0750152102968855,NA,13.548043427439,5.6259932149303,16.0067887084602,7.20141699336319
536,5170,"Dorsal-Attention-17_R-Cerebellum",0,255,0,255,"R","Dorsal-Attention",5,356,NA,0.387979717490712,2.71185242174674,0.00709166397678024,0.0379986174278225,0.387979717490712,17.769715968337,6.29737140533955,21.4125080955315,10.1738102057357
537,5180,"Dorsal-Attention-18_R-Cerebellum",0,255,0,255,"R","Dorsal-Attention",5,357,NA,0.196609525043697,1.3917094604047,0.165080595053647,0.32121373238081,NA,13.8710874523206,4.4196892301826,15.2952661448983,6.27408889464781
538,5190,"Dorsal-Attention-19_R-Cerebellum",0,255,0,255,"R","Dorsal-Attention",5,358,NA,0.102932472347534,0.727917949954304,0.467253153267654,0.636599172763141,NA,27.8556531773096,12.9790942285633,31.2174460304834,19.4516584933634
539,5200,"Dorsal-Attention-20_R-Cerebellum",0,255,0,255,"R","Dorsal-Attention",5,359,NA,0.241644706883475,2.08574749411203,0.0378784994987322,0.123621648364044,NA,22.0598729718841,9.3133707312398,25.3460999252262,10.0262532548525
540,5210,"Dorsal-Attention-21_L-Putamen",0,255,0,255,"L","Dorsal-Attention",5,349,NA,0.336453342963647,2.51151174393643,0.0125669412095913,0.0563941486780411,NA,12.8701534612882,3.49465463068545,14.5827392799242,5.04327972407442
541,5220,"Dorsal-Attention-22_R-Putamen",0,255,0,255,"R","Dorsal-Attention",5,360,NA,0.458904735112709,3.34455733370282,0.000932961318416868,0.0108042939777953,0.458904735112709,15.3622526762586,5.16556059414007,18.278544412883,6.8474612485251
542,5230,"Dorsal-Attention-23_L-Thalamus",0,255,0,255,"L","Dorsal-Attention",5,350,NA,0.212861714330293,1.82544408212857,0.0689660138649254,0.184426738891975,NA,11.3390911494886,3.71885839413073,12.3528750869929,3.83616652069449
543,5240,"Dorsal-Attention-24_R-Thalamus",0,255,0,255,"R","Dorsal-Attention",5,361,NA,0.251109794814703,1.82289314931688,0.0693526733994891,0.184426738891975,NA,11.8249332306714,3.88375665715361,13.1902630350398,5.32423496533167
544,6010,"Language-01_L-Amygdala",0,155,155,255,"L","Language",6,385,NA,0.275291769429691,1.95772286209658,0.0512246551070069,0.155186929817852,NA,13.6272528075509,4.73663290342075,15.6263372763075,6.85015204211043
545,6020,"Language-02_R-Amygdala",0,155,155,255,"R","Language",6,389,NA,0.570400180585147,3.87418919823303,0.000132394583351815,0.00264053641240565,0.570400180585147,14.1734676112489,5.2313289255693,17.744455219876,8.00391762571705
546,6030,"Language-03_L-Caudate",0,155,155,255,"L","Language",6,386,NA,-0.139974947180897,-1.16273999527168,0.245894226131331,0.424403976832442,NA,14.1865216607464,3.89201446358171,14.0598580667337,4.31994723922982
547,6040,"Language-04_R-Caudate",0,155,155,255,"R","Language",6,390,NA,-0.0282853962765502,-0.220059585102571,0.825980113311368,0.883835650309333,NA,19.0554370982629,5.50504948741868,19.5089344097412,6.62477473098997
548,6050,"Language-05_L-Cerebellum",0,155,155,255,"L","Language",6,387,NA,0.112157089543515,0.945744001642109,0.345069215070387,0.529773061327075,NA,19.8266442799581,8.07555053795075,21.9408810815232,10.1300365944844
549,6060,"Language-06_R-Cerebellum",0,155,155,255,"R","Language",6,391,NA,0.235923549001627,1.98091317341351,0.0485488091845793,0.14961632576124,NA,15.4190439529734,7.34392428700983,18.2642054737255,9.25964104863891
550,6070,"Language-07_R-Cerebellum",0,155,155,255,"R","Language",6,392,NA,0.436257540125407,3.21975790273276,0.0014292400447089,0.0141841708026139,0.436257540125407,19.1807380301527,9.24430202303432,24.3965112841958,13.61103561859
551,6080,"Language-08_R-Cerebellum",0,155,155,255,"R","Language",6,393,NA,0.0783973209683369,0.708227089204092,0.479375066073075,0.64455299146155,NA,18.4380631526014,8.48312843361489,20.0025801269863,9.12791291076564
552,6090,"Language-09_R-Cerebellum",0,155,155,255,"R","Language",6,394,NA,-0.00252175734275384,-0.0241445307947502,0.980753985671174,0.989018766449301,NA,21.5595790807553,11.3464525264473,23.3190358996136,11.5570146269694
553,6100,"Language-10_R-Cerebellum",0,155,155,255,"R","Language",6,395,NA,0.198872156186172,1.6840343729901,0.0932547184972049,0.218813359088213,NA,19.5310988089127,6.85612037448957,21.970816750854,7.85967487304486
554,6110,"Language-11_R-Cerebellum",0,155,155,255,"R","Language",6,396,NA,0.351753302677017,3.29469044077379,0.0011080375530994,0.0118741934794831,0.351753302677017,16.4376207137275,6.61095590934654,19.4770653349321,5.98392840055588
555,6120,"Language-12_R-Cerebellum",0,155,155,255,"R","Language",6,397,NA,-0.107137430230902,-0.936284216850643,0.349908593545905,0.531099571506394,NA,22.5881603288796,10.9432995564355,23.6589297538027,13.6109790006134
556,6130,"Language-13_R-Cerebellum",0,155,155,255,"R","Language",6,398,NA,0.0698358609077919,0.52682811113465,0.59871708912856,0.745415473709234,NA,21.8774129559294,7.94346079919394,23.7030540669745,10.8454783851727
557,6140,"Language-14_L-Putamen",0,155,155,255,"L","Language",6,388,NA,-0.0643242556433369,-0.609326658988323,0.542786654478754,0.692221701448926,NA,19.57482994812,6.28783823515547,20.0387297445717,5.94855576484253
